Info 0    [10:53:48.26] Starting TS Server
        at IOSession.Session.executeCommand (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:140960:33)
        at IOSession.Session.onMessage (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:140983:35)
        at Interface.<anonymous> (/Users/ignacy/.nvm/versions/node/v12.6.0/lib/node_modules/typescript/lib/tsserver.js:142298:27)
        at Interface.emit (events.js:203:13)
        at Interface._onLine (readline.js:314:10)
        at Interface._normalWrite (readline.js:459:12)
        at Socket.ondata (readline.js:170:10)
        at Socket.emit (events.js:203:13)
        at addChunk (_stream_readable.js:294:12)
        at readableAddChunk (_stream_readable.js:275:11)
        at Socket.Readable.push (_stream_readable.js:210:10)
        at Pipe.onStreamRead (internal/stream_base_commons.js:166:17)
Info 546  [10:57:18.399] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 547  [10:57:18.404] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 169 structureChanged: false Elapsed: 5ms
Info 548  [10:57:18.404] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 549  [10:57:18.728] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 550  [10:57:18.729] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 170 structureChanged: false Elapsed: 1ms
Info 551  [10:57:18.729] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 552  [10:57:20.200] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 553  [10:57:20.201] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 171 structureChanged: false Elapsed: 1ms
Info 554  [10:57:20.201] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 555  [10:57:21.117] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 556  [10:57:21.118] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 172 structureChanged: false Elapsed: 1ms
Info 557  [10:57:21.118] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 558  [10:57:21.414] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 559  [10:57:21.416] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 173 structureChanged: false Elapsed: 2ms
Info 560  [10:57:21.416] Different program with same set of files:: oldProgram.structureIsReused:: 2
